order_id,order_date,amount,product_id,customer_id,quantity,discount,payment_method,city,category
508456,2024-05-24,17634,988,40348,1,20,NetBanking,Hyderabad,Grocery
988704,2024-05-24,15724,676,14533,8,5,NetBanking,Hyderabad,Electronics
889148,2024-05-24,1835,281,22916,4,10,Wallet,Chennai,Home
247646,2024-05-24,17522,519,4553,2,20,Card,Pune,Electronics
867175,2024-05-24,6469,722,9144,5,0,NetBanking,Hyderabad,Home
566933,2024-05-24,7227,253,43042,6,20,UPI,Chennai,Home
604515,2024-05-24,3012,404,46207,8,5,UPI,Mumbai,Sports
817186,2024-05-24,15564,133,26509,7,25,Wallet,Hyderabad,Books
775573,2024-05-24,12706,274,6437,7,0,UPI,Delhi,Clothing
171916,2024-05-25,1342,618,25547,1,5,Cash,Hyderabad,Books
821511,2024-05-25,15736,232,33518,3,25,Card,Kolkata,Grocery
359590,2024-05-25,10208,545,24830,3,10,NetBanking,Kolkata,Grocery
872378,2024-05-25,8198,79,46045,7,20,NetBanking,Delhi,Sports
675194,2024-05-25,3512,35,9749,2,10,Wallet,Chennai,Books
886895,2024-05-25,18983,495,47553,7,15,Wallet,Hyderabad,Sports
174694,2024-05-25,11732,110,23349,9,20,NetBanking,Chennai,Clothing
513867,2024-05-25,13331,321,30289,1,25,UPI,Delhi,Beauty
955126,2024-05-25,15283,575,6915,2,15,Wallet,Chennai,Sports
382152,2024-05-26,7260,981,29695,6,5,Cash,Bangalore,Books
170474,2024-05-26,17697,328,10734,2,15,Wallet,Kolkata,Grocery
662473,2024-05-26,11223,967,15703,2,25,UPI,Delhi,Clothing
450068,2024-05-26,16902,809,23499,5,25,Card,Chennai,Sports
362048,2024-05-26,5060,690,22478,7,5,Cash,Hyderabad,Home
880862,2024-05-26,888,384,3382,4,10,Wallet,Chennai,Home
826499,2024-05-26,18355,364,31128,6,0,Card,Mumbai,Grocery
921412,2024-05-26,13450,232,26583,3,10,Card,Pune,Home
646792,2024-05-26,18509,616,43241,4,15,NetBanking,Delhi,Grocery
154970,2024-05-27,2546,414,38126,4,5,UPI,Chennai,Sports
378910,2024-05-27,16283,294,42080,4,15,NetBanking,Kolkata,Sports
741232,2024-05-27,8852,547,47799,1,25,UPI,Bangalore,Sports
980354,2024-05-27,19135,706,29692,4,0,Card,Kolkata,Electronics
504911,2024-05-27,13540,174,33907,4,20,Wallet,Mumbai,Clothing
511012,2024-05-27,12196,392,8644,6,20,UPI,Delhi,Beauty
273615,2024-05-27,17023,102,35583,9,20,UPI,Mumbai,Sports
597666,2024-05-27,6599,836,38069,6,15,Card,Hyderabad,Grocery
788499,2024-05-27,14867,293,46098,6,20,Cash,Bangalore,Beauty
220494,2024-05-28,19773,85,16185,7,5,Card,Hyderabad,Sports
859229,2024-05-28,11437,909,41053,7,0,Card,Kolkata,Clothing
633090,2024-05-28,15919,201,42988,1,25,UPI,Kolkata,Books
271277,2024-05-28,15884,685,11446,8,10,Card,Chennai,Clothing
591966,2024-05-28,19242,541,24162,1,25,NetBanking,Mumbai,Electronics
396303,2024-05-28,5411,297,15150,9,5,Card,Hyderabad,Clothing
111516,2024-05-28,11552,56,42304,4,0,Wallet,Pune,Home
412636,2024-05-28,14674,472,30837,9,10,Card,Chennai,Books
915518,2024-05-28,18379,16,37003,8,20,Card,Bangalore,Beauty
738046,2024-05-29,16052,652,2387,9,10,Wallet,Kolkata,Clothing
654768,2024-05-29,2600,66,13209,6,15,Cash,Hyderabad,Clothing
283163,2024-05-29,14818,958,1983,9,15,Cash,Mumbai,Beauty
228023,2024-05-29,2929,659,48114,4,20,Cash,Hyderabad,Beauty
472339,2024-05-29,147,670,33151,3,20,NetBanking,Bangalore,Electronics
278838,2024-05-29,2464,912,22803,3,5,Wallet,Chennai,Sports
925169,2024-05-29,12964,472,20378,8,5,NetBanking,Hyderabad,Clothing
371409,2024-05-29,8277,909,8548,2,25,NetBanking,Hyderabad,Home
738453,2024-05-29,13447,581,40621,6,15,NetBanking,Kolkata,Home
743789,2024-05-30,8031,23,1775,9,0,Wallet,Delhi,Electronics
873617,2024-05-30,19286,702,22365,9,5,UPI,Chennai,Sports
433134,2024-05-30,12941,760,31707,8,0,UPI,Pune,Clothing
594670,2024-05-30,11944,486,25137,8,25,Cash,Pune,Beauty
901818,2024-05-30,8694,415,22531,1,15,NetBanking,Pune,Home
991150,2024-05-30,13518,821,18870,7,5,Cash,Kolkata,Books
923857,2024-05-30,2186,888,46738,1,0,NetBanking,Delhi,Books
221635,2024-05-30,10519,657,3001,9,25,Cash,Delhi,Clothing
798614,2024-05-30,11702,896,45407,3,0,Card,Kolkata,Sports
320935,2024-05-31,11282,305,15756,1,5,Wallet,Bangalore,Electronics
611566,2024-05-31,12935,177,41830,8,20,NetBanking,Bangalore,Electronics
153634,2024-05-31,17633,195,28863,7,25,NetBanking,Mumbai,Books
803022,2024-05-31,16546,922,11046,2,25,NetBanking,Kolkata,Beauty
973420,2024-05-31,3253,13,24652,7,10,Wallet,Chennai,Electronics
859144,2024-05-31,9300,876,37956,5,20,Card,Chennai,Electronics
992769,2024-05-31,10323,166,14886,7,25,UPI,Bangalore,Electronics
592503,2024-05-31,10373,150,21745,7,10,Wallet,Bangalore,Home
318599,2024-05-31,851,341,40117,2,0,Card,Delhi,Beauty
337919,2024-06-01,8949,925,32823,2,5,Cash,Bangalore,Beauty
568668,2024-06-01,17184,557,39948,7,25,NetBanking,Pune,Sports
503359,2024-06-01,16320,174,14322,3,15,NetBanking,Hyderabad,Beauty
584607,2024-06-01,10448,167,8794,4,5,UPI,Chennai,Electronics
691731,2024-06-01,18024,709,47169,7,20,Cash,Mumbai,Electronics
391568,2024-06-01,19516,718,7162,2,10,Card,Delhi,Books
450988,2024-06-01,6267,594,49691,2,5,Cash,Hyderabad,Home
928416,2024-06-01,6464,580,17757,9,10,Cash,Bangalore,Electronics
141505,2024-06-01,2083,97,6905,1,20,UPI,Mumbai,Home
202478,2024-06-01,14729,679,29765,3,20,Card,Bangalore,Sports
162699,2024-06-02,16388,404,46044,4,5,UPI,Kolkata,Beauty
518680,2024-06-02,11373,77,39457,5,25,Card,Hyderabad,Home
254721,2024-06-02,7748,996,20404,3,15,Wallet,Kolkata,Clothing
921190,2024-06-02,7994,237,16380,9,25,Wallet,Pune,Grocery
236668,2024-06-02,13405,708,16508,5,15,NetBanking,Kolkata,Sports
378518,2024-06-02,13025,291,20676,7,10,UPI,Mumbai,Electronics
742974,2024-06-02,18798,136,24260,7,5,Wallet,Kolkata,Beauty
365919,2024-06-02,10427,820,7897,9,0,Cash,Bangalore,Grocery
913820,2024-06-02,18133,808,2564,2,20,Cash,Hyderabad,Books
485944,2024-06-03,11511,889,14870,3,25,Wallet,Hyderabad,Grocery
907461,2024-06-03,7000,881,15219,4,10,UPI,Mumbai,Beauty
708269,2024-06-03,16237,367,17441,8,20,NetBanking,Kolkata,Books
415783,2024-06-03,3900,548,20880,1,10,Cash,Kolkata,Sports
214010,2024-06-03,2578,902,11379,9,5,NetBanking,Hyderabad,Grocery
655393,2024-06-03,10067,248,3948,5,10,Cash,Bangalore,Home
623472,2024-06-03,10258,766,30593,4,10,Card,Mumbai,Sports
506884,2024-06-03,7154,214,36902,8,0,Wallet,Kolkata,Beauty
359021,2024-06-03,6159,764,18971,9,10,UPI,Kolkata,Beauty
247032,2024-06-04,10059,70,9969,3,15,Cash,Delhi,Books
750807,2024-06-04,12107,746,21646,4,10,Wallet,Hyderabad,Home
242429,2024-06-04,8533,996,4678,1,10,NetBanking,Bangalore,Clothing
557820,2024-06-04,6309,329,44508,3,5,UPI,Mumbai,Clothing
989171,2024-06-04,7215,16,28519,5,10,UPI,Kolkata,Grocery
413940,2024-06-04,13168,487,4343,8,0,Wallet,Delhi,Beauty
377948,2024-06-04,18740,174,5014,1,5,Wallet,Delhi,Home
752020,2024-06-04,3468,699,6107,1,20,Wallet,Chennai,Books
769986,2024-06-04,16228,806,45638,3,15,Card,Kolkata,Sports
259204,2024-06-05,2927,737,38096,9,15,Card,Chennai,Beauty
894383,2024-06-05,16090,274,38423,9,20,UPI,Kolkata,Sports
381209,2024-06-05,2587,524,39626,1,10,Wallet,Mumbai,Books
987935,2024-06-05,13447,822,39388,4,0,Card,Hyderabad,Books
205072,2024-06-05,16377,219,42880,8,0,UPI,Kolkata,Home
764490,2024-06-05,1743,943,33332,2,0,Cash,Bangalore,Sports
189360,2024-06-05,17696,513,40772,4,0,Wallet,Hyderabad,Sports
162287,2024-06-05,119,399,35010,7,10,Card,Bangalore,Clothing
338009,2024-06-05,775,111,24399,7,20,UPI,Bangalore,Clothing
807062,2024-06-06,17092,987,3661,5,20,Wallet,Chennai,Grocery
792353,2024-06-06,16545,464,5798,7,15,UPI,Chennai,Books
787235,2024-06-06,9557,789,1540,6,20,Cash,Hyderabad,Sports
870644,2024-06-06,1254,641,23329,2,0,UPI,Mumbai,Books
761414,2024-06-06,9920,93,26850,9,10,UPI,Bangalore,Home
330881,2024-06-06,9918,451,20169,5,5,Cash,Chennai,Books
207357,2024-06-06,3816,396,4157,2,5,NetBanking,Mumbai,Clothing
541733,2024-06-06,5342,892,38485,6,0,Wallet,Chennai,Sports
307440,2024-06-06,5122,924,6336,5,25,Cash,Bangalore,Electronics
653958,2024-06-07,17926,551,8165,2,15,Cash,Delhi,Clothing
935544,2024-06-07,1753,933,28618,7,5,Wallet,Chennai,Beauty
974820,2024-06-07,2602,479,43280,2,25,UPI,Mumbai,Books
451300,2024-06-07,19753,316,48496,7,0,Card,Pune,Books
259379,2024-06-07,16765,671,14754,6,10,Wallet,Pune,Books
868447,2024-06-07,14186,698,6209,4,5,Cash,Hyderabad,Home
298159,2024-06-07,3503,993,15490,4,0,UPI,Pune,Books
934354,2024-06-07,1335,353,28601,6,5,NetBanking,Hyderabad,Electronics
294152,2024-06-07,13249,768,8645,9,10,UPI,Bangalore,Books
979780,2024-06-08,14496,239,39508,6,20,Card,Kolkata,Clothing
703623,2024-06-08,14530,104,37922,6,20,UPI,Delhi,Clothing
912744,2024-06-08,17269,907,36433,1,10,Card,Pune,Sports
166985,2024-06-08,13964,878,7018,5,10,NetBanking,Pune,Home
755032,2024-06-08,15606,29,27374,1,20,NetBanking,Chennai,Electronics
876001,2024-06-08,11609,89,6713,9,10,UPI,Kolkata,Home
583178,2024-06-08,3294,375,46839,4,10,Wallet,Chennai,Clothing
987395,2024-06-08,4889,397,31072,2,10,Wallet,Pune,Sports
271349,2024-06-08,10738,563,22535,9,20,Wallet,Delhi,Grocery
655839,2024-06-08,5450,364,32320,6,20,NetBanking,Bangalore,Home
714101,2024-06-09,633,950,28563,3,25,Card,Bangalore,Books
549813,2024-06-09,3763,147,49095,2,5,Cash,Mumbai,Clothing
987457,2024-06-09,229,314,19962,6,20,UPI,Mumbai,Home
486486,2024-06-09,12663,548,2026,6,5,Card,Pune,Clothing
800572,2024-06-09,19443,796,5473,9,20,Cash,Mumbai,Sports
109637,2024-06-09,1958,452,5667,5,15,NetBanking,Pune,Home
929690,2024-06-09,15835,899,28889,9,5,Cash,Bangalore,Clothing
753841,2024-06-09,12442,506,27140,5,10,NetBanking,Chennai,Electronics
651238,2024-06-09,3749,486,17970,2,15,NetBanking,Hyderabad,Sports
516704,2024-06-10,11078,101,16941,1,25,Card,Bangalore,Beauty
752158,2024-06-10,19581,107,30028,9,20,Wallet,Delhi,Beauty
597760,2024-06-10,19996,857,34452,7,20,Wallet,Hyderabad,Sports
100215,2024-06-10,4960,937,23426,3,25,Card,Bangalore,Home
467747,2024-06-10,9512,291,4268,6,15,UPI,Kolkata,Books
897955,2024-06-10,8933,349,16193,4,0,NetBanking,Pune,Clothing
955121,2024-06-10,14235,617,29066,9,10,UPI,Bangalore,Beauty
123834,2024-06-10,823,733,1658,2,5,NetBanking,Mumbai,Beauty
396618,2024-06-10,837,588,35064,4,15,NetBanking,Chennai,Sports
667354,2024-06-11,13979,227,35293,1,5,Wallet,Kolkata,Home
372544,2024-06-11,1399,596,44042,7,20,Wallet,Chennai,Books
634633,2024-06-11,19964,977,40918,4,0,NetBanking,Hyderabad,Home
133896,2024-06-11,439,588,8792,5,25,Wallet,Bangalore,Home
578646,2024-06-11,252,761,7604,1,0,Wallet,Mumbai,Grocery
915331,2024-06-11,9713,767,48821,2,5,Cash,Kolkata,Electronics
599387,2024-06-11,13855,50,39557,4,25,Cash,Delhi,Sports
914661,2024-06-11,16082,868,8420,2,20,NetBanking,Bangalore,Electronics
610269,2024-06-11,19535,970,39521,1,25,Wallet,Mumbai,Electronics
367727,2024-06-12,526,722,49312,1,25,Cash,Delhi,Clothing
613622,2024-06-12,9427,158,24018,6,0,UPI,Delhi,Clothing
171537,2024-06-12,18856,328,6108,2,10,NetBanking,Hyderabad,Electronics
864777,2024-06-12,11621,745,28150,3,20,NetBanking,Chennai,Sports
497783,2024-06-12,17433,883,6247,5,15,UPI,Chennai,Sports
699095,2024-06-12,1473,77,9401,3,15,NetBanking,Hyderabad,Home
753936,2024-06-12,7182,735,18007,6,15,Wallet,Bangalore,Grocery
999084,2024-06-12,9993,633,10997,7,10,Cash,Pune,Electronics
570455,2024-06-12,18966,454,6261,6,20,Card,Kolkata,Books
768689,2024-06-13,7693,310,5268,2,25,Cash,Mumbai,Home
332117,2024-06-13,9595,327,6984,9,5,UPI,Kolkata,Beauty
873068,2024-06-13,16854,508,21926,2,5,Card,Kolkata,Grocery
433936,2024-06-13,7937,853,32862,6,20,Wallet,Chennai,Clothing
493444,2024-06-13,11272,870,33458,9,10,Wallet,Kolkata,Sports
313286,2024-06-13,18780,107,1010,9,20,Cash,Hyderabad,Beauty
661340,2024-06-13,10417,241,18144,2,5,NetBanking,Chennai,Beauty
550985,2024-06-13,11034,435,26903,9,20,NetBanking,Chennai,Books
146032,2024-06-13,18848,28,2177,8,15,UPI,Chennai,Books
604910,2024-06-14,5330,704,27946,7,25,NetBanking,Bangalore,Sports
395830,2024-06-14,13745,249,10168,8,20,Wallet,Hyderabad,Books
963413,2024-06-14,9054,364,3389,8,25,Card,Chennai,Beauty
723090,2024-06-14,12354,725,7364,1,0,Cash,Pune,Home
334337,2024-06-14,17488,533,28033,9,20,Cash,Chennai,Electronics
272857,2024-06-14,7157,472,49545,6,5,Cash,Hyderabad,Beauty
529763,2024-06-14,3855,667,12865,1,5,NetBanking,Delhi,Electronics
404962,2024-06-14,2946,539,19936,1,25,Card,Kolkata,Beauty
986854,2024-06-14,3064,589,13327,7,5,NetBanking,Bangalore,Home
434071,2024-06-15,8978,818,33252,2,15,NetBanking,Bangalore,Electronics
821041,2024-06-15,12748,413,36078,6,5,Wallet,Pune,Clothing
441609,2024-06-15,2855,935,4741,5,0,Wallet,Kolkata,Grocery
845222,2024-06-15,19216,569,41053,5,20,NetBanking,Mumbai,Beauty
850887,2024-06-15,6573,631,25001,6,10,UPI,Mumbai,Beauty
737509,2024-06-15,14654,988,4839,8,5,UPI,Kolkata,Home
399477,2024-06-15,1793,165,41349,5,20,UPI,Delhi,Sports
226457,2024-06-15,11184,989,20139,8,15,NetBanking,Pune,Grocery
378720,2024-06-15,12103,576,47905,5,20,Card,Mumbai,Sports
219875,2024-06-16,17168,48,26398,6,5,UPI,Chennai,Books
925837,2024-06-16,3019,662,26036,8,5,Wallet,Chennai,Electronics
980432,2024-06-16,3856,484,39005,2,25,Cash,Kolkata,Beauty
566995,2024-06-16,3383,158,46272,7,5,Cash,Mumbai,Clothing
655889,2024-06-16,4791,668,2740,3,0,NetBanking,Kolkata,Books
954378,2024-06-16,7450,151,19508,9,20,Cash,Bangalore,Sports
414260,2024-06-16,17640,225,32611,7,25,NetBanking,Delhi,Books
617965,2024-06-16,3161,260,6291,3,10,Cash,Chennai,Clothing
610472,2024-06-16,6019,387,32109,8,0,Card,Delhi,Home
728474,2024-06-16,17776,256,20481,2,10,Card,Mumbai,Books
949326,2024-06-17,10176,61,6247,8,5,Card,Hyderabad,Sports
789995,2024-06-17,9852,864,42613,7,10,Card,Kolkata,Beauty
893897,2024-06-17,16112,772,22383,5,10,UPI,Kolkata,Home
681042,2024-06-17,9275,833,45501,4,0,Wallet,Pune,Grocery
329047,2024-06-17,8002,396,26319,1,0,Card,Delhi,Clothing
192850,2024-06-17,2167,397,40334,4,20,UPI,Delhi,Clothing
996197,2024-06-17,2079,162,24728,6,10,NetBanking,Mumbai,Home
840479,2024-06-17,18220,380,34620,6,0,Cash,Pune,Grocery
454835,2024-06-17,18402,443,31442,2,20,Cash,Mumbai,Books
663159,2024-06-18,800,349,22310,9,10,UPI,Chennai,Electronics
293946,2024-06-18,4146,969,43521,1,10,Cash,Pune,Sports
570949,2024-06-18,2173,31,22452,4,25,Card,Hyderabad,Grocery
915943,2024-06-18,12045,71,13137,4,5,Cash,Pune,Home
967392,2024-06-18,16878,397,44636,2,0,Card,Hyderabad,Books
952208,2024-06-18,3148,438,15905,8,15,Card,Delhi,Books
349200,2024-06-18,19936,2,22773,2,25,Cash,Hyderabad,Books
825527,2024-06-18,622,929,31024,2,0,UPI,Mumbai,Home
406606,2024-06-18,11201,562,18702,2,25,NetBanking,Kolkata,Grocery
554598,2024-06-19,8841,135,17505,1,5,UPI,Pune,Home
583410,2024-06-19,17952,146,5254,5,25,Wallet,Mumbai,Clothing
858741,2024-06-19,12774,179,9498,4,25,Wallet,Mumbai,Home
656862,2024-06-19,17905,264,13174,2,20,Card,Pune,Electronics
726360,2024-06-19,385,311,30422,1,0,Card,Delhi,Clothing
535126,2024-06-19,19229,204,30733,1,10,UPI,Bangalore,Sports
304603,2024-06-19,12057,811,2896,2,15,UPI,Mumbai,Beauty
780546,2024-06-19,7208,699,46646,1,20,Card,Hyderabad,Clothing
778173,2024-06-19,15090,30,39744,9,0,NetBanking,Pune,Sports
834172,2024-06-20,17929,59,4911,2,20,NetBanking,Hyderabad,Clothing
840885,2024-06-20,5937,9,9340,3,10,Wallet,Mumbai,Clothing
964714,2024-06-20,15132,988,18423,9,25,NetBanking,Kolkata,Books
209779,2024-06-20,1566,324,43350,5,15,Cash,Bangalore,Grocery
118557,2024-06-20,9206,167,37672,8,10,Card,Delhi,Sports
259132,2024-06-20,8579,337,5876,7,15,UPI,Mumbai,Beauty
552082,2024-06-20,10380,907,42077,6,20,Card,Delhi,Electronics
434248,2024-06-20,6032,379,1703,2,25,Cash,Pune,Clothing
856265,2024-06-20,10096,898,39238,4,25,NetBanking,Pune,Sports
577793,2024-06-21,1278,791,7440,9,0,Card,Bangalore,Sports
761440,2024-06-21,2651,703,32937,7,15,Cash,Mumbai,Grocery
244926,2024-06-21,16125,242,3024,3,10,NetBanking,Kolkata,Home
823055,2024-06-21,9880,790,16751,6,15,Wallet,Mumbai,Beauty
782385,2024-06-21,10248,957,13730,8,20,Wallet,Mumbai,Sports
284054,2024-06-21,10067,666,22380,8,25,Wallet,Chennai,Books
665369,2024-06-21,4962,908,29972,8,20,Cash,Pune,Sports
854981,2024-06-21,9279,160,38113,8,20,Cash,Mumbai,Electronics
481325,2024-06-21,5955,777,11149,6,0,UPI,Mumbai,Beauty
913526,2024-06-22,17687,235,39402,3,20,UPI,Kolkata,Electronics
428910,2024-06-22,1219,453,18381,9,0,Wallet,Bangalore,Electronics
969485,2024-06-22,4075,858,33359,3,5,Card,Bangalore,Home
255063,2024-06-22,13019,199,44808,4,15,NetBanking,Chennai,Sports
887733,2024-06-22,9702,477,1243,1,25,UPI,Mumbai,Electronics
783970,2024-06-22,12795,33,3414,2,25,NetBanking,Hyderabad,Home
705751,2024-06-22,1392,408,4856,6,10,Card,Delhi,Clothing
790038,2024-06-22,9486,89,7263,1,25,Wallet,Kolkata,Beauty
386610,2024-06-22,10240,607,48953,9,0,NetBanking,Mumbai,Electronics
573656,2024-06-23,18701,221,16799,8,25,Wallet,Kolkata,Home
126081,2024-06-23,11872,69,42392,2,0,NetBanking,Pune,Clothing
124354,2024-06-23,6690,294,13470,2,25,Card,Chennai,Beauty
717585,2024-06-23,14077,237,14772,8,10,UPI,Hyderabad,Clothing
904732,2024-06-23,17501,907,28382,8,15,Cash,Bangalore,Grocery
164384,2024-06-23,5276,160,34909,1,20,Wallet,Delhi,Beauty
981459,2024-06-23,12499,832,5126,5,15,UPI,Chennai,Home
745972,2024-06-23,6747,840,20408,2,0,NetBanking,Bangalore,Electronics
947324,2024-06-23,6115,788,15863,1,20,UPI,Pune,Home
135525,2024-06-23,15945,290,14584,3,5,Cash,Mumbai,Books
106464,2024-06-24,18573,879,24391,3,10,Wallet,Chennai,Home
640850,2024-06-24,2156,554,20840,9,15,Wallet,Mumbai,Home
993824,2024-06-24,12276,904,37965,1,20,UPI,Chennai,Beauty
679802,2024-06-24,10103,578,26671,2,10,Card,Chennai,Beauty
475572,2024-06-24,13847,533,39592,9,15,NetBanking,Mumbai,Grocery
212564,2024-06-24,3214,335,13097,5,0,UPI,Chennai,Books
470191,2024-06-24,13542,582,19839,9,0,Card,Pune,Clothing
567435,2024-06-24,7483,773,45883,6,0,Wallet,Kolkata,Books
656922,2024-06-24,1729,502,18774,3,5,NetBanking,Bangalore,Sports
886492,2024-06-25,18027,246,38693,8,25,Wallet,Pune,Home
895701,2024-06-25,18388,323,3469,9,0,Cash,Kolkata,Grocery
294215,2024-06-25,17920,747,13468,2,0,Card,Kolkata,Grocery
647353,2024-06-25,3417,939,36470,9,25,Cash,Bangalore,Beauty
365039,2024-06-25,11351,784,40025,4,0,Cash,Delhi,Clothing
443003,2024-06-25,4216,611,41873,8,20,Cash,Delhi,Grocery
767712,2024-06-25,9723,329,4165,5,10,Card,Chennai,Electronics
204127,2024-06-25,6223,547,12370,6,5,NetBanking,Bangalore,Grocery
196426,2024-06-25,3161,339,44251,4,15,Wallet,Kolkata,Beauty
292376,2024-06-26,8189,171,48526,5,25,NetBanking,Mumbai,Home
111962,2024-06-26,3831,110,38198,1,25,NetBanking,Chennai,Beauty
133302,2024-06-26,6427,994,43006,3,25,NetBanking,Kolkata,Sports
447526,2024-06-26,16461,807,39760,4,5,Wallet,Pune,Beauty
104011,2024-06-26,16007,10,29942,1,10,Wallet,Mumbai,Clothing
119782,2024-06-26,19801,202,46017,3,0,Card,Hyderabad,Books
298763,2024-06-26,2146,916,33209,4,25,UPI,Delhi,Electronics
744942,2024-06-26,19628,257,40365,9,0,Wallet,Chennai,Electronics
532941,2024-06-26,19705,262,2407,3,15,Wallet,Chennai,Books
633484,2024-06-27,11432,693,26976,3,25,UPI,Mumbai,Clothing
143459,2024-06-27,5164,430,42969,4,5,Wallet,Pune,Sports
711533,2024-06-27,9545,507,39325,9,5,NetBanking,Delhi,Clothing
622829,2024-06-27,822,66,16515,9,15,Wallet,Mumbai,Grocery
703151,2024-06-27,13389,806,37174,1,5,Card,Mumbai,Sports
874751,2024-06-27,15310,673,12794,8,5,Wallet,Delhi,Books
463154,2024-06-27,7664,579,6700,1,5,UPI,Pune,Electronics
132769,2024-06-27,8375,612,9127,2,25,NetBanking,Pune,Beauty
469673,2024-06-27,3919,589,28391,5,15,UPI,Hyderabad,Books
880721,2024-06-28,3464,35,11740,6,25,Wallet,Bangalore,Grocery
124700,2024-06-28,4418,975,2545,2,15,Wallet,Kolkata,Electronics
871152,2024-06-28,19264,557,24691,5,10,Card,Bangalore,Sports
835716,2024-06-28,11579,662,17518,3,5,NetBanking,Hyderabad,Sports
331237,2024-06-28,7498,491,36627,7,10,Wallet,Delhi,Sports
891701,2024-06-28,2552,580,29054,1,20,Card,Chennai,Books
406024,2024-06-28,525,254,14057,5,20,Card,Delhi,Home
214003,2024-06-28,13965,17,7003,3,5,UPI,Kolkata,Beauty
239392,2024-06-28,13607,261,35032,2,0,NetBanking,Mumbai,Sports
149589,2024-06-29,8899,725,19156,3,20,Cash,Kolkata,Books
350606,2024-06-29,2224,825,46380,4,0,Card,Delhi,Sports
831636,2024-06-29,17784,256,49787,2,10,Cash,Bangalore,Beauty
660185,2024-06-29,5115,728,49345,2,5,UPI,Chennai,Grocery
289637,2024-06-29,8757,863,28563,3,10,Card,Kolkata,Electronics
786290,2024-06-29,18448,424,42579,2,25,NetBanking,Hyderabad,Clothing
812593,2024-06-29,10831,501,7725,6,10,Cash,Delhi,Home
313893,2024-06-29,18844,286,22682,2,15,NetBanking,Chennai,Beauty
900812,2024-06-29,18523,938,28727,1,5,Cash,Kolkata,Clothing
832256,2024-06-30,16408,7,40582,8,15,UPI,Chennai,Clothing
170934,2024-06-30,17668,497,17185,4,10,Card,Bangalore,Clothing
680118,2024-06-30,14743,892,37740,2,0,Card,Mumbai,Clothing
367673,2024-06-30,4034,199,8594,4,5,UPI,Pune,Grocery
876652,2024-06-30,11509,603,8199,2,5,Wallet,Chennai,Books
456742,2024-06-30,8272,984,40032,5,20,Cash,Chennai,Books
857582,2024-06-30,877,659,28350,7,0,Cash,Delhi,Beauty
182987,2024-06-30,19863,937,16874,6,25,Wallet,Hyderabad,Sports
673466,2024-06-30,16005,418,5480,2,0,UPI,Delhi,Clothing
238009,2024-07-01,2518,662,31435,4,10,NetBanking,Bangalore,Sports
484096,2024-07-01,12554,52,31120,8,10,NetBanking,Chennai,Clothing
664174,2024-07-01,2539,243,7619,7,10,UPI,Mumbai,Electronics
673987,2024-07-01,7904,219,3607,7,20,NetBanking,Chennai,Beauty
700684,2024-07-01,13123,518,10382,4,0,UPI,Mumbai,Sports
714966,2024-07-01,14926,970,9580,1,15,Cash,Pune,Books
649567,2024-07-01,13312,109,20788,7,0,Cash,Mumbai,Home
531322,2024-07-01,2089,351,23026,6,15,Wallet,Pune,Clothing
210776,2024-07-01,7968,921,18173,8,5,UPI,Kolkata,Grocery
725732,2024-07-01,9358,66,24280,5,15,NetBanking,Kolkata,Books
468444,2024-07-02,1044,10,35262,8,5,UPI,Pune,Clothing
213793,2024-07-02,18381,202,48156,8,25,Card,Mumbai,Clothing
478422,2024-07-02,5250,794,7710,9,25,Wallet,Hyderabad,Books
310809,2024-07-02,18181,901,34588,1,10,Card,Delhi,Clothing
271616,2024-07-02,11106,214,13228,3,0,Wallet,Pune,Beauty
465391,2024-07-02,10780,68,27055,6,10,Wallet,Kolkata,Beauty
342262,2024-07-02,15304,759,32152,4,0,Wallet,Pune,Clothing
633285,2024-07-02,1765,866,21449,8,15,Card,Bangalore,Grocery
206102,2024-07-02,12911,327,28706,1,0,Wallet,Kolkata,Home
972143,2024-07-03,9051,50,31466,5,15,UPI,Hyderabad,Sports
478189,2024-07-03,10449,17,23585,4,0,UPI,Hyderabad,Electronics
665148,2024-07-03,9643,523,45025,1,5,Card,Mumbai,Home
365369,2024-07-03,9560,821,25279,6,15,Cash,Hyderabad,Books
734402,2024-07-03,1885,306,12837,3,10,Cash,Bangalore,Grocery
737506,2024-07-03,6048,392,25209,5,10,Card,Bangalore,Books
622070,2024-07-03,14598,988,13220,6,10,Wallet,Pune,Books
987196,2024-07-03,19091,124,4965,4,10,Wallet,Chennai,Books
207041,2024-07-03,2730,504,46806,6,5,Wallet,Hyderabad,Books
474368,2024-07-04,7760,225,43276,7,5,Card,Kolkata,Grocery
425800,2024-07-04,338,756,39768,2,20,Wallet,Chennai,Home
545096,2024-07-04,13991,318,28230,7,20,UPI,Kolkata,Home
816438,2024-07-04,9438,473,24629,7,20,Wallet,Bangalore,Books
581862,2024-07-04,9849,981,42920,2,25,Card,Pune,Clothing
176290,2024-07-04,10449,844,28870,3,20,Wallet,Pune,Home
156633,2024-07-04,13682,891,18373,3,0,UPI,Hyderabad,Sports
913087,2024-07-04,11743,858,30155,1,25,Card,Mumbai,Books
221118,2024-07-04,12345,541,43685,1,15,Cash,Mumbai,Home
798961,2024-07-05,7999,358,48422,6,10,Card,Hyderabad,Clothing
103114,2024-07-05,7245,483,34474,9,0,NetBanking,Kolkata,Grocery
